seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
lane122s000606_bin.2.s_NODE_663_length_2225_cov_1.734171	2225	No terminal repeats	NA	2	11	0.9847	0.0041	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000604_bin.1.o_k141_250127-flag_1-multi_3.0000-len_3263	3263	No terminal repeats	NA	8	11	0.9845	0.0041	0	1.6922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane821s003041_shovill_contig00003|provirus_195812_216128	20317	Provirus	195812-216128	30	11	0.9845	0.0041	0	7.8708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_329379-flag_1-multi_6.0000-len_12701	12701	No terminal repeats	NA	17	11	0.9842	0.0041	4	16.7153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_542538-flag_1-multi_3.0000-len_2110	2110	No terminal repeats	NA	5	11	0.9840	0.0042	1	3.9931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_674_length_2978_cov_1.489142	2978	No terminal repeats	NA	4	11	0.9839	0.0042	0	2.6974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_728344-flag_0-multi_7.9823-len_4877	4877	No terminal repeats	NA	13	11	0.9839	0.0042	0	2.7868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_56260-flag_1-multi_2.0000-len_3133	3133	No terminal repeats	NA	7	11	0.9837	0.0042	0	3.4200	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_112074-flag_1-multi_1.0000-len_1667	1667	No terminal repeats	NA	3	11	0.9836	0.0043	1	3.4321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_188524-flag_1-multi_4.0000-len_3831	3831	No terminal repeats	NA	6	11	0.9832	0.0043	0	4.4254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003954_shovill_contig00001|provirus_409893_422235	12343	Provirus	409893-422235	22	11	0.9831	0.0043	4	8.6504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_203257-flag_0-multi_1.9299-len_2210	2210	No terminal repeats	NA	3	11	0.9831	0.0043	2	2.5988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003972_bin.2.s_NODE_258_length_3576_cov_2.871392	3576	No terminal repeats	NA	6	11	0.9828	0.0044	1	5.3014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000545_shovill_contig00003|provirus_370539_400287	29749	Provirus	370539-400287	38	11	0.9827	0.0044	13	46.3485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2980_length_607_cov_1.088679	607	No terminal repeats	NA	1	11	0.9824	0.0044	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_227718-flag_1-multi_2.0000-len_2514	2514	No terminal repeats	NA	2	11	0.9816	0.0044	0	1.5359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.1.o_k141_440822-flag_1-multi_2.0000-len_1610	1610	No terminal repeats	NA	1	11	0.9812	0.0045	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig00195	5069	No terminal repeats	NA	8	11	0.9812	0.0045	2	7.1265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000604_bin.1.o_k141_340776-flag_1-multi_4.0000-len_4252	4252	No terminal repeats	NA	6	11	0.9810	0.0045	1	1.7000	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_100674-flag_1-multi_1.6084-len_2051	2051	No terminal repeats	NA	3	11	0.9809	0.0045	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_449_length_4167_cov_3.257702	4167	No terminal repeats	NA	8	11	0.9807	0.0046	1	5.7610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.2.o_k141_408564-flag_1-multi_2.0000-len_1756	1756	No terminal repeats	NA	3	11	0.9806	0.0046	2	2.1845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_362294-flag_1-multi_5.0000-len_9796	9796	No terminal repeats	NA	17	11	0.9804	0.0046	0	3.4029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_70599-flag_1-multi_2.7865-len_3598	3598	No terminal repeats	NA	1	11	0.9802	0.0047	1	1.0958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_149098-flag_1-multi_4.0000-len_3895	3895	No terminal repeats	NA	10	11	0.9796	0.0047	0	4.3726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_415570-flag_1-multi_6.0000-len_6011	6011	No terminal repeats	NA	11	11	0.9792	0.0047	1	3.8834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_677225-flag_1-multi_3.0000-len_3747	3747	No terminal repeats	NA	3	11	0.9789	0.0047	0	1.7183	Unclassified
lane122s000605_bin.2.o_k141_428880-flag_1-multi_2.0000-len_2292	2292	No terminal repeats	NA	2	11	0.9789	0.0048	1	3.4292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_251561-flag_1-multi_5.0000-len_7015	7015	No terminal repeats	NA	13	11	0.9789	0.0048	0	1.7682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003962_megahit_k141_1515-flag=1-multi=4.0000-len=1169	1169	No terminal repeats	NA	3	11	0.9786	0.0048	1	2.8834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000604_bin.1.o_k141_32582-flag_1-multi_1.0000-len_2338	2338	No terminal repeats	NA	3	11	0.9784	0.0049	1	1.7074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_2201_length_562_cov_2.080412	562	No terminal repeats	NA	1	11	0.9782	0.0049	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000720_shovill_contig00001|provirus_369348_397390	28043	Provirus	369348-397390	37	11	0.9779	0.0049	13	46.3485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1075_length_2535_cov_2.143613	2535	No terminal repeats	NA	5	11	0.9778	0.0050	1	4.3829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_550_length_3786_cov_2.972499	3786	No terminal repeats	NA	8	11	0.9777	0.0050	0	2.0799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_150900-flag_1-multi_6.0000-len_10126	10126	No terminal repeats	NA	25	11	0.9776	0.0050	0	8.7088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_250615-flag_1-multi_3.0000-len_3965	3965	No terminal repeats	NA	6	11	0.9776	0.0051	1	2.9248	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane821s003044_shovill_contig00103	3653	No terminal repeats	NA	6	11	0.9776	0.0051	2	4.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_305_length_4853_cov_2.699958	4853	No terminal repeats	NA	8	11	0.9775	0.0051	3	7.4289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_149_length_5918_cov_1.866632	5918	No terminal repeats	NA	12	11	0.9775	0.0051	1	5.3049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_159782-flag_1-multi_3.0000-len_1709	1709	No terminal repeats	NA	3	11	0.9772	0.0052	2	2.5696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003995_shovill_contig00006|provirus_168305_186737	18433	Provirus	168305-186737	18	11	0.9770	0.0052	9	22.9578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_798_length_3077_cov_3.019333	3077	No terminal repeats	NA	7	11	0.9767	0.0052	0	1.2917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_903_length_2834_cov_3.269496	2834	No terminal repeats	NA	7	11	0.9767	0.0053	1	3.0240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.3.p_NODE_102_length_6705_cov_1.968467	6705	No terminal repeats	NA	9	11	0.9766	0.0053	0	6.9846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000604_bin.1.o_k141_258826-flag_1-multi_3.0000-len_1853	1853	No terminal repeats	NA	3	11	0.9765	0.0053	1	1.5176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig00963	906	No terminal repeats	NA	2	11	0.9756	0.0054	1	2.3479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_390_length_4423_cov_4.215831	4423	No terminal repeats	NA	6	11	0.9754	0.0054	3	6.1899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_80023-flag_1-multi_1.0000-len_1644	1644	No terminal repeats	NA	3	11	0.9754	0.0054	1	3.4321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_1443_length_650_cov_0.935428	650	No terminal repeats	NA	1	11	0.9752	0.0055	1	1.1011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_340456-flag_1-multi_3.0000-len_3753	3753	No terminal repeats	NA	10	11	0.9752	0.0055	0	4.2102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_609203-flag_1-multi_3.0000-len_3442	3442	No terminal repeats	NA	7	11	0.9750	0.0055	0	1.7075	Unclassified
lane122s000605_bin.2.o_k141_14325-flag_0-multi_1.7009-len_1766	1766	No terminal repeats	NA	3	11	0.9749	0.0056	2	2.4745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_526_length_2702_cov_2.155048	2702	No terminal repeats	NA	6	11	0.9745	0.0056	0	1.1023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_469776-flag_1-multi_6.0000-len_5972	5972	No terminal repeats	NA	7	11	0.9743	0.0057	0	1.2169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_382_length_4451_cov_1.877686	4451	No terminal repeats	NA	7	11	0.9742	0.0057	0	3.9977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_91640-flag_1-multi_3.0000-len_3514	3514	No terminal repeats	NA	9	11	0.9741	0.0057	1	1.9209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_169941-flag_1-multi_4.0000-len_2837	2837	No terminal repeats	NA	5	11	0.9740	0.0058	1	4.0516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_767518-flag_1-multi_9.0000-len_2971	2971	No terminal repeats	NA	5	11	0.9740	0.0058	0	1.6516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1004_length_2651_cov_1.433955	2651	No terminal repeats	NA	9	11	0.9738	0.0058	1	4.8125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.4.o_k141_484268-flag_1-multi_9.0000-len_15519	15519	No terminal repeats	NA	11	11	0.9737	0.0059	6	16.1086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_107149-flag_1-multi_1.6320-len_1660	1660	No terminal repeats	NA	3	11	0.9736	0.0059	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_161110-flag_1-multi_3.0000-len_3028	3028	No terminal repeats	NA	11	11	0.9733	0.0059	0	3.4156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.2.o_k141_151848-flag_1-multi_1.0000-len_1610	1610	No terminal repeats	NA	4	11	0.9729	0.0060	2	3.1848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_72329-flag_0-multi_6.0000-len_5531	5531	No terminal repeats	NA	12	11	0.9725	0.0060	0	2.8255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_38576-flag_0-multi_4.5559-len_2753	2753	No terminal repeats	NA	8	11	0.9724	0.0060	0	4.6854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_1196_length_2027_cov_2.634872	2027	No terminal repeats	NA	2	11	0.9724	0.0061	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_487-flag_0-multi_17.5016-len_3317	3317	No terminal repeats	NA	11	11	0.9720	0.0061	0	3.4150	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003953_shovill_contig00011|provirus_58971_79287	20317	Provirus	58971-79287	30	11	0.9720	0.0062	0	7.8708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_618934-flag_1-multi_7.0000-len_2746	2746	No terminal repeats	NA	3	11	0.9718	0.0062	0	1.7183	Unclassified
lane122s000602_bin.1.o_k141_459657-flag_0-multi_6.9518-len_3129	3129	No terminal repeats	NA	5	11	0.9712	0.0062	0	3.0003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_350_length_3606_cov_1.441768	3606	No terminal repeats	NA	11	11	0.9711	0.0063	0	1.1755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.1.o_k141_282478-flag_1-multi_2.0000-len_2520	2520	No terminal repeats	NA	7	11	0.9692	0.0063	0	2.7782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_562_length_2582_cov_1.457086	2582	No terminal repeats	NA	5	11	0.9690	0.0064	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_180_length_5465_cov_2.739050	5465	No terminal repeats	NA	10	11	0.9689	0.0064	0	3.1725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_502_length_2803_cov_2.494864	2803	No terminal repeats	NA	2	11	0.9682	0.0064	0	1.2828	Unclassified
lane122s000605_bin.1.o_k141_372335-flag_1-multi_4.0000-len_4070	4070	No terminal repeats	NA	9	11	0.9673	0.0065	0	2.9146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000520_bin.1.p_NODE_107_length_5726_cov_7.415295	5726	No terminal repeats	NA	12	11	0.9669	0.0065	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_1586_length_540_cov_1.174946	540	No terminal repeats	NA	1	11	0.9664	0.0066	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_490478-flag_1-multi_1.0000-len_1902	1902	No terminal repeats	NA	3	11	0.9663	0.0066	1	2.8579	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_555957-flag_1-multi_1.0000-len_1662	1662	No terminal repeats	NA	3	11	0.9662	0.0067	1	2.7895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.1.o_k141_265249-flag_1-multi_4.0000-len_2133	2133	No terminal repeats	NA	2	11	0.9658	0.0067	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_19_length_11085_cov_3.032794	11085	No terminal repeats	NA	23	11	0.9653	0.0068	1	3.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_103064-flag_1-multi_2.0000-len_2094	2094	No terminal repeats	NA	2	11	0.9651	0.0068	1	1.7156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_409588-flag_1-multi_2.0000-len_1827	1827	No terminal repeats	NA	2	11	0.9651	0.0069	2	2.6683	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_458570-flag_1-multi_6.0000-len_5043	5043	No terminal repeats	NA	8	11	0.9650	0.0069	2	3.9117	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_146586-flag_1-multi_4.0000-len_4849	4849	No terminal repeats	NA	7	11	0.9649	0.0070	0	1.7149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_472_length_4074_cov_2.674506	4074	No terminal repeats	NA	2	11	0.9649	0.0070	0	2.5094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003979_bin.1.s_NODE_1_length_1346747_cov_118.252067|provirus_1205971_1220893	14923	Provirus	1205971-1220893	20	11	0.9648	0.0070	2	5.8993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_1758_length_1391_cov_4.462709	1391	No terminal repeats	NA	3	11	0.9646	0.0071	2	3.3917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_543_length_2644_cov_1.646669	2644	No terminal repeats	NA	6	11	0.9643	0.0071	0	3.6267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_129177-flag_1-multi_8.0000-len_9355	9355	No terminal repeats	NA	11	11	0.9641	0.0072	2	12.9950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_314489-flag_0-multi_7.3612-len_14606	14606	No terminal repeats	NA	19	11	0.9641	0.0072	1	10.5862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_306967-flag_1-multi_2.0000-len_1680	1680	No terminal repeats	NA	6	11	0.9638	0.0073	1	1.5293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_85327-flag_0-multi_1.9918-len_1613	1613	No terminal repeats	NA	2	11	0.9633	0.0073	1	2.2748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_120871-flag_1-multi_3.0000-len_2822	2822	No terminal repeats	NA	5	11	0.9630	0.0074	3	6.9877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.2.o_k141_65088-flag_1-multi_3.0000-len_2137	2137	No terminal repeats	NA	4	11	0.9621	0.0074	2	3.7141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_344743-flag_0-multi_2.9852-len_1765	1765	No terminal repeats	NA	3	11	0.9619	0.0075	1	1.3639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_538_length_3814_cov_1.675408	3814	No terminal repeats	NA	1	11	0.9595	0.0075	0	1.7159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_260850-flag_1-multi_6.0000-len_9018	9018	No terminal repeats	NA	19	11	0.9593	0.0076	0	5.7048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_2158_length_599_cov_2.750958	599	No terminal repeats	NA	2	11	0.9593	0.0076	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_526062-flag_1-multi_3.0000-len_2705	2705	No terminal repeats	NA	10	11	0.9582	0.0077	0	2.5036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000523_bin.1.p_NODE_94_length_4983_cov_91.754179	4983	No terminal repeats	NA	8	11	0.9581	0.0078	0	3.2740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_89096-flag_0-multi_9.0417-len_10729	10729	No terminal repeats	NA	22	11	0.9578	0.0078	0	5.3464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_65630-flag_1-multi_2.0000-len_2632	2632	No terminal repeats	NA	1	11	0.9560	0.0079	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_72_length_7797_cov_2.705181	7797	No terminal repeats	NA	13	11	0.9559	0.0079	0	4.0909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane821s003043_bin.1.s_NODE_15_length_9367_cov_39.742842	9367	No terminal repeats	NA	7	11	0.9557	0.0080	0	3.4010	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_536550-flag_1-multi_7.0000-len_3559	3559	No terminal repeats	NA	6	11	0.9553	0.0080	0	3.4057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003963_shovill_contig00001|provirus_385855_411982	26128	Provirus	385855-411982	33	11	0.9550	0.0081	10	47.5171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_207227-flag_0-multi_6.4044-len_2134	2134	No terminal repeats	NA	4	11	0.9550	0.0082	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_496782-flag_1-multi_4.0000-len_2709	2709	No terminal repeats	NA	4	11	0.9538	0.0082	2	5.1532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_247358-flag_1-multi_7.0000-len_4554	4554	No terminal repeats	NA	10	11	0.9532	0.0083	1	4.2842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_166992-flag_1-multi_2.0000-len_3245	3245	No terminal repeats	NA	6	11	0.9532	0.0084	0	1.3250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1249_length_2304_cov_1.084419	2304	No terminal repeats	NA	4	11	0.9519	0.0084	2	4.8663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_740957-flag_1-multi_4.0000-len_3463	3463	No terminal repeats	NA	7	11	0.9517	0.0085	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2510_length_1114_cov_1.941176	1114	No terminal repeats	NA	3	11	0.9517	0.0085	2	4.4942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_53441-flag_1-multi_4.0000-len_1677	1677	No terminal repeats	NA	1	11	0.9515	0.0086	1	1.1011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_1055_length_1465_cov_2.075648	1465	No terminal repeats	NA	1	11	0.9499	0.0087	1	1.1011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_354072-flag_1-multi_1.0000-len_2108	2108	No terminal repeats	NA	1	11	0.9493	0.0087	1	1.2791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_36101-flag_0-multi_3.0787-len_4971	4971	No terminal repeats	NA	7	11	0.9490	0.0088	0	0.9066	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_554693-flag_0-multi_3.0000-len_2710	2710	No terminal repeats	NA	7	11	0.9483	0.0089	1	4.3938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_610_length_2369_cov_1.410122	2369	No terminal repeats	NA	4	11	0.9474	0.0089	1	3.3916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.4.o_k141_431766-flag_1-multi_3.0000-len_2978	2978	No terminal repeats	NA	1	11	0.9472	0.0090	0	1.7183	Unclassified
lane122s000605_bin.2.o_k141_326937-flag_1-multi_3.0000-len_2773	2773	No terminal repeats	NA	9	11	0.9467	0.0091	0	3.4083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_789_length_1954_cov_1.570591	1954	No terminal repeats	NA	4	11	0.9467	0.0092	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_11381-flag_1-multi_3.0000-len_2216	2216	No terminal repeats	NA	6	11	0.9463	0.0092	6	8.3063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_3099_length_558_cov_2.430353	558	No terminal repeats	NA	1	11	0.9460	0.0093	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2987_length_603_cov_2.520913	603	No terminal repeats	NA	1	11	0.9441	0.0094	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_50604-flag_1-multi_4.0000-len_4787	4787	No terminal repeats	NA	11	11	0.9439	0.0094	0	2.8225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
